w_Si(nm),h_Si(nm),Refractive Index(real part),Refractive Index(imaginary part) 
341.9,220,2.1727,-0.040433
342,220,2.1727,-0.040431
342.1,220,2.1727,-0.040429
342.2,220,2.1727,-0.04043
342.3,220,2.1726,-0.040428
342.4,220,2.1726,-0.040426
342.5,220,2.1726,-0.040423
342.6,220,2.1726,-0.04042
342.7,220,2.1725,-0.04042
342.8,220,2.1725,-0.04042
342.9,220,2.1725,-0.040412
343,220,2.1725,-0.04041
343.1,220,2.1724,-0.04041
343.2,220,2.1724,-0.04041
343.3,220,2.1724,-0.040408
343.4,220,2.1723,-0.040405
343.5,220,2.1723,-0.040403
343.6,220,2.1723,-0.0404
343.7,220,2.1723,-0.040395
343.8,220,2.1723,-0.040389
343.9,220,2.1722,-0.04039
344,220,2.1722,-0.040388
344.1,220,2.1722,-0.040384
344.2,220,2.1721,-0.040383
344.3,220,2.1721,-0.040372
344.4,220,2.1721,-0.040372
344.5,220,2.1721,-0.040373
344.6,220,2.172,-0.040369
344.7,220,2.172,-0.040368
344.8,220,2.172,-0.040357
344.9,220,2.172,-0.040355
345,220,2.172,-0.040349
345.1,220,2.1719,-0.040349
345.2,220,2.1719,-0.040347
345.3,220,2.1719,-0.040342
345.4,220,2.1718,-0.040338
345.5,220,2.1718,-0.040336
345.6,220,2.1718,-0.040335
345.7,220,2.1718,-0.040334
345.8,220,2.1717,-0.04033
345.9,220,2.1717,-0.040328
346,220,2.1717,-0.040331
346.1,220,2.1717,-0.040323
346.2,220,2.1716,-0.040319
346.3,220,2.1716,-0.040316
346.4,220,2.1716,-0.040319
346.5,220,2.1716,-0.040315
346.6,220,2.1715,-0.040314
346.7,220,2.1715,-0.04031
346.8,220,2.1715,-0.040309
346.9,220,2.1715,-0.040308
347,220,2.1714,-0.040305
347.1,220,2.1714,-0.040305
347.2,220,2.1714,-0.040303
347.3,220,2.1714,-0.040301
347.4,220,2.1713,-0.040297
347.5,220,2.1713,-0.040296
347.6,220,2.1713,-0.040294
347.7,220,2.1713,-0.040294
347.8,220,2.1712,-0.040288
347.9,220,2.1712,-0.040284
348,220,2.1712,-0.040278
348.1,220,2.1712,-0.040274
348.2,220,2.1711,-0.040273
348.3,220,2.1711,-0.040269
348.4,220,2.1711,-0.040267
348.5,220,2.1711,-0.04026
348.6,220,2.171,-0.040263
348.7,220,2.171,-0.040255
348.8,220,2.171,-0.040256
348.9,220,2.171,-0.040251
349,220,2.1709,-0.040252
349.1,220,2.1709,-0.040249
349.2,220,2.1709,-0.040247
349.3,220,2.1709,-0.040245
349.4,220,2.1708,-0.040244
349.5,220,2.1708,-0.040241
349.6,220,2.1708,-0.040241
349.7,220,2.1708,-0.040238
349.8,220,2.1707,-0.040237
349.9,220,2.1707,-0.040234
350,220,2.1707,-0.040232
350.1,220,2.1707,-0.040223
350.2,220,2.1706,-0.040227
350.3,220,2.1706,-0.040219
350.4,220,2.1706,-0.040217
350.5,220,2.1706,-0.040213
350.6,220,2.1705,-0.040214
350.7,220,2.1705,-0.040209
350.8,220,2.1705,-0.040206
350.9,220,2.1705,-0.040204
351,220,2.1704,-0.040201
351.1,220,2.1704,-0.040197
351.2,220,2.1704,-0.040194
351.3,220,2.1704,-0.040196
351.4,220,2.1703,-0.040195
351.5,220,2.1703,-0.040191
351.6,220,2.1703,-0.040184
351.7,220,2.1703,-0.040181
351.8,220,2.1702,-0.040179
351.9,220,2.1702,-0.040175
352,220,2.1702,-0.040172
352.1,220,2.1702,-0.040172
352.2,220,2.1701,-0.040168
352.3,220,2.1701,-0.040164
352.4,220,2.1701,-0.040162
352.5,220,2.1701,-0.040163
352.6,220,2.17,-0.040161
352.7,220,2.17,-0.04016
352.8,220,2.17,-0.040158
352.9,220,2.17,-0.040155
353,220,2.1699,-0.040153
353.1,220,2.1699,-0.040151
353.2,220,2.1699,-0.040144
353.3,220,2.1699,-0.040141
353.4,220,2.1698,-0.040138
353.5,220,2.1698,-0.040127
353.6,220,2.1698,-0.040133
353.7,220,2.1698,-0.040131
353.8,220,2.1697,-0.040117
353.9,220,2.1697,-0.040114
354,220,2.1697,-0.040111
354.1,220,2.1697,-0.040109
354.2,220,2.1696,-0.040108
354.3,220,2.1696,-0.040105
354.4,220,2.1696,-0.040099
354.5,220,2.1696,-0.040094
354.6,220,2.1695,-0.040093
354.7,220,2.1695,-0.040098
354.8,220,2.1695,-0.040092
354.9,220,2.1695,-0.04009
355,220,2.1694,-0.040087
355.1,220,2.1694,-0.040085
355.2,220,2.1694,-0.040082
355.3,220,2.1694,-0.040079
355.4,220,2.1693,-0.040072
355.5,220,2.1693,-0.040074
355.6,220,2.1693,-0.040072
355.7,220,2.1693,-0.040069
355.8,220,2.1692,-0.040064
355.9,220,2.1692,-0.040059
356,220,2.1692,-0.040057
356.1,220,2.1692,-0.040055
356.2,220,2.1691,-0.040057
356.3,220,2.1691,-0.040048
356.4,220,2.1691,-0.040045
356.5,220,2.1691,-0.040043
356.6,220,2.169,-0.040041
356.7,220,2.169,-0.04004
356.8,220,2.169,-0.040034
356.9,220,2.169,-0.040034
357,220,2.1689,-0.040029
357.1,220,2.1688,-0.040038
357.2,220,2.1688,-0.040036
357.3,220,2.1688,-0.040033
357.4,220,2.1687,-0.040047
357.5,220,2.1687,-0.040033
357.6,220,2.1687,-0.04004
357.7,220,2.1686,-0.040039
357.8,220,2.1686,-0.04002
357.9,220,2.1686,-0.040022
358,220,2.1686,-0.040015
358.1,220,2.1686,-0.040012
358.2,220,2.1685,-0.04001
358.3,220,2.1685,-0.040009
358.4,220,2.1685,-0.040007
358.5,220,2.1685,-0.040003
358.6,220,2.1684,-0.039998
358.7,220,2.1684,-0.040002
358.8,220,2.1684,-0.039986
358.9,220,2.1684,-0.039983
359,220,2.1683,-0.03999
359.1,220,2.1683,-0.039989
359.2,220,2.1683,-0.039984
359.3,220,2.1682,-0.039981
359.4,220,2.1682,-0.03998
359.5,220,2.1682,-0.039977
359.6,220,2.1682,-0.039974
359.7,220,2.1681,-0.039971
359.8,220,2.1681,-0.03997
359.9,220,2.1681,-0.039965
360,220,2.1681,-0.039964
360.1,220,2.1681,-0.039931
360.2,220,2.168,-0.039956
360.3,220,2.168,-0.039944
360.4,220,2.168,-0.03995
360.5,220,2.168,-0.039929
360.6,220,2.168,-0.039917
360.7,220,2.1679,-0.039915
360.8,220,2.1679,-0.039913
360.9,220,2.1679,-0.039917
361,220,2.1679,-0.039917
361.1,220,2.1678,-0.039914
361.2,220,2.1678,-0.039919
361.3,220,2.1678,-0.039907
361.4,220,2.1678,-0.039898
361.5,220,2.1677,-0.039907
361.6,220,2.1677,-0.039893
361.7,220,2.1677,-0.039891
361.8,220,2.1677,-0.039887
361.9,220,2.1676,-0.039894
362,220,2.1676,-0.039881
362.1,220,2.1676,-0.039886
362.2,220,2.1676,-0.039877
362.3,220,2.1675,-0.039871
362.4,220,2.1675,-0.039872
362.5,220,2.1675,-0.039877
362.6,220,2.1675,-0.039868
362.7,220,2.1674,-0.039877
362.8,220,2.1674,-0.039878
362.9,220,2.1674,-0.039871
363,220,2.1674,-0.039862
363.1,220,2.1673,-0.039854
363.2,220,2.1673,-0.039856
363.3,220,2.1673,-0.039853
363.4,220,2.1673,-0.039841
363.5,220,2.1672,-0.039839
363.6,220,2.1672,-0.039844
363.7,220,2.1672,-0.039837
363.8,220,2.1672,-0.039833
363.9,220,2.1671,-0.039836
364,220,2.1671,-0.03983
364.1,220,2.1671,-0.039827
364.2,220,2.1671,-0.039827
364.3,220,2.167,-0.039824
364.4,220,2.167,-0.039823
364.5,220,2.167,-0.039816
364.6,220,2.167,-0.039812
364.7,220,2.1669,-0.039811
364.8,220,2.1669,-0.039806
364.9,220,2.1669,-0.03981
365,220,2.1669,-0.039801
365.1,220,2.1669,-0.039795
365.2,220,2.1668,-0.03979
365.3,220,2.1668,-0.039789
365.4,220,2.1668,-0.039802
365.5,220,2.1668,-0.0398
365.6,220,2.1667,-0.039796
365.7,220,2.1667,-0.039788
365.8,220,2.1667,-0.039787
365.9,220,2.1667,-0.039784
366,220,2.1666,-0.039783
366.1,220,2.1666,-0.039779
366.2,220,2.1666,-0.039776
366.3,220,2.1666,-0.039772
366.4,220,2.1665,-0.039766
366.5,220,2.1665,-0.039763
366.6,220,2.1665,-0.039766
366.7,220,2.1665,-0.039763
366.8,220,2.1664,-0.039761
366.9,220,2.1664,-0.039759
367,220,2.1664,-0.039759
367.1,220,2.1663,-0.039755
367.2,220,2.1663,-0.039752
367.3,220,2.1663,-0.039749
367.4,220,2.1663,-0.039744
367.5,220,2.1663,-0.039742
367.6,220,2.1662,-0.039741
367.7,220,2.1662,-0.039738
367.8,220,2.1662,-0.039739
367.9,220,2.1662,-0.039736
368,220,2.1662,-0.039722
368.1,220,2.1662,-0.039719
368.2,220,2.1661,-0.039716
368.3,220,2.1661,-0.039713
368.4,220,2.1661,-0.039711
368.5,220,2.1661,-0.039709
368.6,220,2.166,-0.039705
368.7,220,2.166,-0.039702
368.8,220,2.166,-0.039698
368.9,220,2.166,-0.039693
369,220,2.166,-0.03969
369.1,220,2.1659,-0.039687
369.2,220,2.1659,-0.039684
369.3,220,2.1659,-0.039682
369.4,220,2.1659,-0.039677
369.5,220,2.1658,-0.039671
369.6,220,2.1658,-0.039672
369.7,220,2.1658,-0.039669
369.8,220,2.1658,-0.039667
369.9,220,2.1657,-0.039662
370,220,2.1657,-0.03966
370.1,220,2.1657,-0.039657
370.2,220,2.1657,-0.039656
370.3,220,2.1656,-0.039652
370.4,220,2.1656,-0.03965
370.5,220,2.1656,-0.039647
370.6,220,2.1656,-0.039644
370.7,220,2.1655,-0.039641
370.8,220,2.1655,-0.03964
370.9,220,2.1655,-0.039636
371,220,2.1654,-0.039632
371.1,220,2.1654,-0.039629
371.2,220,2.1654,-0.039624
371.3,220,2.1654,-0.039621
371.4,220,2.1653,-0.03962
371.5,220,2.1653,-0.039615
371.6,220,2.1653,-0.039616
371.7,220,2.1653,-0.03961
371.8,220,2.1652,-0.039609
371.9,220,2.1652,-0.039603
372,220,2.1652,-0.039601
372.1,220,2.1652,-0.0396
372.2,220,2.1652,-0.039596
372.3,220,2.1651,-0.039594
372.4,220,2.1651,-0.039589
372.5,220,2.1651,-0.039588
372.6,220,2.1651,-0.039585
372.7,220,2.165,-0.039582
372.8,220,2.165,-0.039607
372.9,220,2.1649,-0.039608
373,220,2.1649,-0.039598
373.1,220,2.1649,-0.039595
373.2,220,2.1649,-0.039595
373.3,220,2.1648,-0.03959
373.4,220,2.1648,-0.03959
373.5,220,2.1648,-0.03959
373.6,220,2.1648,-0.039585
373.7,220,2.1647,-0.03958
373.8,220,2.1647,-0.039578
373.9,220,2.1647,-0.03958
374,220,2.1647,-0.039575
374.1,220,2.1646,-0.039572
374.2,220,2.1646,-0.039568
374.3,220,2.1646,-0.039579
374.4,220,2.1645,-0.039575
374.5,220,2.1645,-0.039572
374.6,220,2.1645,-0.039569
374.7,220,2.1645,-0.039518
374.8,220,2.1644,-0.039511
374.9,220,2.1644,-0.039507
375,220,2.1644,-0.039505
375.1,220,2.1644,-0.039498
375.2,220,2.1643,-0.039498
375.3,220,2.1643,-0.039497
375.4,220,2.1643,-0.039485
375.5,220,2.1643,-0.039487
375.6,220,2.1642,-0.039488
375.7,220,2.1642,-0.039482
375.8,220,2.1642,-0.039483
375.9,220,2.1642,-0.039479
376,220,2.1641,-0.039476
376.1,220,2.1641,-0.039473
376.2,220,2.1641,-0.039471
376.3,220,2.1641,-0.039468
376.4,220,2.164,-0.039465
376.5,220,2.164,-0.039461
376.6,220,2.164,-0.039459
376.7,220,2.164,-0.039456
376.8,220,2.1639,-0.039453
376.9,220,2.1639,-0.039449
377,220,2.1639,-0.039446
377.1,220,2.1639,-0.039443
377.2,220,2.1638,-0.03944
377.3,220,2.1638,-0.039438
377.4,220,2.1638,-0.039435
377.5,220,2.1638,-0.03943
377.6,220,2.1637,-0.039429
377.7,220,2.1637,-0.039425
377.8,220,2.1637,-0.039424
377.9,220,2.1637,-0.039422
378,220,2.1636,-0.039419
378.1,220,2.1635,-0.039475
378.2,220,2.1635,-0.039493
378.3,220,2.1634,-0.03947
378.4,220,2.1634,-0.039467
378.5,220,2.1634,-0.039471
378.6,220,2.1634,-0.039469
378.7,220,2.1633,-0.039466
378.8,220,2.1633,-0.03946
378.9,220,2.1633,-0.03945
379,220,2.1633,-0.039448
379.1,220,2.1632,-0.039445
379.2,220,2.1632,-0.039449
379.3,220,2.1632,-0.03946
379.4,220,2.1632,-0.039445
379.5,220,2.1631,-0.039441
379.6,220,2.1631,-0.039441
379.7,220,2.1631,-0.039438
379.8,220,2.1631,-0.039433
379.9,220,2.163,-0.039432
380,220,2.163,-0.039429
380.1,220,2.163,-0.039426
380.2,220,2.163,-0.039423
380.3,220,2.1629,-0.039431
380.4,220,2.1629,-0.039427
380.5,220,2.1629,-0.039424
380.6,220,2.1628,-0.039421
380.7,220,2.1628,-0.039418
380.8,220,2.1628,-0.039415
380.9,220,2.1628,-0.039412
381,220,2.1628,-0.039409
381.1,220,2.1627,-0.039408
381.2,220,2.1627,-0.039407
381.3,220,2.1627,-0.039401
381.4,220,2.1626,-0.0394
381.5,220,2.1626,-0.039394
381.6,220,2.1626,-0.03939
381.7,220,2.1626,-0.039388
381.8,220,2.1625,-0.039385
381.9,220,2.1625,-0.039381
382,220,2.1625,-0.039379
382.1,220,2.1625,-0.039375
382.2,220,2.1624,-0.039373
382.3,220,2.1624,-0.039371
382.4,220,2.1624,-0.039365
382.5,220,2.1624,-0.039363
382.6,220,2.1623,-0.039359
382.7,220,2.1623,-0.039358
382.8,220,2.1623,-0.039355
382.9,220,2.1623,-0.039346
383,220,2.1622,-0.039348
383.1,220,2.1622,-0.039343
383.2,220,2.1622,-0.039333
383.3,220,2.1622,-0.03933
383.4,220,2.1621,-0.039326
383.5,220,2.1621,-0.039326
383.6,220,2.1621,-0.039323
383.7,220,2.1621,-0.039323
383.8,220,2.162,-0.039322
383.9,220,2.162,-0.039318
384,220,2.162,-0.039317
384.1,220,2.162,-0.039313
384.2,220,2.1619,-0.039309
384.3,220,2.1619,-0.039308
384.4,220,2.1619,-0.039304
384.5,220,2.1618,-0.039301
384.6,220,2.1618,-0.039298
384.7,220,2.1618,-0.039273
384.8,220,2.1618,-0.039276
384.9,220,2.1618,-0.039273
385,220,2.1617,-0.039263
385.1,220,2.1617,-0.03926
385.2,220,2.1617,-0.039258
385.3,220,2.1617,-0.039255
385.4,220,2.1616,-0.039252
385.5,220,2.1616,-0.039246
385.6,220,2.1616,-0.039244
385.7,220,2.1615,-0.039241
385.8,220,2.1615,-0.03924
385.9,220,2.1615,-0.039239
386,220,2.1615,-0.039236
386.1,220,2.1614,-0.039234
386.2,220,2.1614,-0.039231
386.3,220,2.1614,-0.039227
386.4,220,2.1614,-0.039224
386.5,220,2.1613,-0.039221
386.6,220,2.1613,-0.039219
386.7,220,2.1613,-0.039216
386.8,220,2.1613,-0.039217
386.9,220,2.1612,-0.039214
387,220,2.1612,-0.039208
387.1,220,2.1612,-0.039215
387.2,220,2.1612,-0.039212
387.3,220,2.1611,-0.03921
387.4,220,2.1611,-0.039208
387.5,220,2.1611,-0.039205
387.6,220,2.161,-0.039203
387.7,220,2.161,-0.0392
387.8,220,2.161,-0.039196
387.9,220,2.161,-0.039196
388,220,2.1609,-0.039194
388.1,220,2.1609,-0.039189
388.2,220,2.1609,-0.039187
388.3,220,2.1609,-0.039183
388.4,220,2.1608,-0.039177
388.5,220,2.1608,-0.039174
388.6,220,2.1608,-0.039172
388.7,220,2.1608,-0.039169
388.8,220,2.1607,-0.039167
388.9,220,2.1607,-0.039164
389,220,2.1607,-0.039161
389.1,220,2.1607,-0.039153
389.2,220,2.1606,-0.039155
389.3,220,2.1606,-0.039153
389.4,220,2.1606,-0.039152
389.5,220,2.1605,-0.03915
389.6,220,2.1605,-0.039147
389.7,220,2.1605,-0.039142
389.8,220,2.1605,-0.039139
389.9,220,2.1605,-0.039134
390,220,2.1604,-0.039133
390.1,220,2.1604,-0.039127
390.2,220,2.1604,-0.039127
390.3,220,2.1603,-0.039124
390.4,220,2.1603,-0.039122
390.5,220,2.1603,-0.039118
390.6,220,2.1603,-0.039117
390.7,220,2.1602,-0.039114
390.8,220,2.1602,-0.039109
390.9,220,2.1602,-0.039106
391,220,2.1602,-0.039102
391.1,220,2.1601,-0.039099
391.2,220,2.1601,-0.039097
391.3,220,2.1601,-0.039094
391.4,220,2.1601,-0.03909
391.5,220,2.16,-0.039085
391.6,220,2.16,-0.039083
391.7,220,2.16,-0.039078
391.8,220,2.16,-0.039074
391.9,220,2.16,-0.039068
392,220,2.1599,-0.039065
392.1,220,2.1599,-0.039062
392.2,220,2.1599,-0.03906
392.3,220,2.1598,-0.039057
392.4,220,2.1598,-0.039054
392.5,220,2.1597,-0.039068
392.6,220,2.1597,-0.039066
392.7,220,2.1596,-0.039061
392.8,220,2.1596,-0.03906
392.9,220,2.1596,-0.039057
393,220,2.1596,-0.039057
393.1,220,2.1595,-0.039054
393.2,220,2.1595,-0.039053
393.3,220,2.1595,-0.039045
393.4,220,2.1594,-0.039044
393.5,220,2.1594,-0.03904
393.6,220,2.1594,-0.039036
393.7,220,2.1594,-0.039034
393.8,220,2.1594,-0.039048
393.9,220,2.1594,-0.039048
394,220,2.1593,-0.039046
394.1,220,2.1593,-0.039043
394.2,220,2.1593,-0.03904
394.3,220,2.1592,-0.039034
394.4,220,2.1592,-0.03903
394.5,220,2.1592,-0.039024
394.6,220,2.1592,-0.039022
394.7,220,2.1592,-0.03902
394.8,220,2.1591,-0.039018
394.9,220,2.1591,-0.039014
395,220,2.1591,-0.039011
395.1,220,2.159,-0.039009
395.2,220,2.159,-0.039004
395.3,220,2.159,-0.039001
395.4,220,2.1589,-0.038988
395.5,220,2.1589,-0.038987
395.6,220,2.1588,-0.038976
395.7,220,2.1588,-0.038982
395.8,220,2.1588,-0.038979
395.9,220,2.1588,-0.03898
396,220,2.1587,-0.038977
396.1,220,2.1587,-0.03897
396.2,220,2.1587,-0.038965
396.3,220,2.1587,-0.038957
396.4,220,2.1586,-0.038962
396.5,220,2.1586,-0.038951
396.6,220,2.1586,-0.038953
396.7,220,2.1585,-0.03895
396.8,220,2.1585,-0.038944
396.9,220,2.1585,-0.038941
397,220,2.1585,-0.038946
397.1,220,2.1584,-0.038942
397.2,220,2.1584,-0.03894
397.3,220,2.1584,-0.03894
397.4,220,2.1584,-0.038938
397.5,220,2.1583,-0.038936
397.6,220,2.1583,-0.038935
397.7,220,2.1583,-0.038931
397.8,220,2.1583,-0.038925
397.9,220,2.1582,-0.038921
398,220,2.1582,-0.03892
398.1,220,2.1581,-0.038918
398.2,220,2.1581,-0.038911
398.3,220,2.158,-0.03891
398.4,220,2.158,-0.038908
398.5,220,2.158,-0.038906
398.6,220,2.158,-0.038897
398.7,220,2.1579,-0.038896
398.8,220,2.1579,-0.038896
398.9,220,2.1579,-0.038895
399,220,2.1579,-0.038891
399.1,220,2.1578,-0.038881
399.2,220,2.1578,-0.038883
399.3,220,2.1578,-0.038883
399.4,220,2.1577,-0.03888
399.5,220,2.1577,-0.038876
399.6,220,2.1577,-0.038874
399.7,220,2.1577,-0.038869
399.8,220,2.1576,-0.038867
399.9,220,2.1576,-0.038856
400,220,2.1576,-0.03886
400.1,220,2.1576,-0.038857
400.2,220,2.1575,-0.038855
400.3,220,2.1575,-0.038849
400.4,220,2.1575,-0.038846
400.5,220,2.1575,-0.038842
400.6,220,2.1574,-0.038842
400.7,220,2.1574,-0.038834
400.8,220,2.1574,-0.038823
400.9,220,2.1574,-0.038818
401,220,2.1573,-0.038819
401.1,220,2.1573,-0.038818
401.2,220,2.1573,-0.038814
401.3,220,2.1573,-0.038811
401.4,220,2.1572,-0.038804
401.5,220,2.1572,-0.038801
401.6,220,2.1572,-0.038796
401.7,220,2.1571,-0.038794
401.8,220,2.1571,-0.038798
401.9,220,2.1571,-0.038794
402,220,2.1571,-0.038792
402.1,220,2.157,-0.038787
402.2,220,2.157,-0.038784
402.3,220,2.157,-0.038781
402.4,220,2.157,-0.038777
402.5,220,2.1569,-0.038774
402.6,220,2.1569,-0.038773
402.7,220,2.1569,-0.038769
402.8,220,2.1568,-0.038768
402.9,220,2.1568,-0.038763
403,220,2.1568,-0.038762
403.1,220,2.1568,-0.038758
403.2,220,2.1567,-0.038751
403.3,220,2.1567,-0.038753
403.4,220,2.1567,-0.038751
403.5,220,2.1567,-0.038745
403.6,220,2.1566,-0.038746
403.7,220,2.1566,-0.038743
403.8,220,2.1566,-0.038737
403.9,220,2.1565,-0.038738
404,220,2.1566,-0.03871
404.1,220,2.1566,-0.038711
404.2,220,2.1565,-0.038707
404.3,220,2.1565,-0.038707
404.4,220,2.1565,-0.038703
404.5,220,2.1564,-0.0387
404.6,220,2.1564,-0.038691
404.7,220,2.1564,-0.03869
404.8,220,2.1564,-0.038712
404.9,220,2.1564,-0.038707
405,220,2.1563,-0.038703
405.1,220,2.1563,-0.038704
405.2,220,2.1563,-0.038698
405.3,220,2.1562,-0.038699
405.4,220,2.1562,-0.038695
405.5,220,2.1562,-0.038688
405.6,220,2.1562,-0.038686
405.7,220,2.1561,-0.038682
405.8,220,2.1561,-0.038683
405.9,220,2.1561,-0.038676
406,220,2.156,-0.038673
406.1,220,2.156,-0.038673
406.2,220,2.156,-0.038667
406.3,220,2.156,-0.038661
406.4,220,2.1559,-0.038664
406.5,220,2.1559,-0.038669
406.6,220,2.1559,-0.038657
406.7,220,2.1559,-0.038654
406.8,220,2.1558,-0.038653
406.9,220,2.1558,-0.038646
407,220,2.1558,-0.038643
407.1,220,2.1557,-0.038638
407.2,220,2.1557,-0.038633
407.3,220,2.1557,-0.038633
407.4,220,2.1557,-0.038632
407.5,220,2.1556,-0.038627
407.6,220,2.1556,-0.038625
407.7,220,2.1556,-0.03862
407.8,220,2.1555,-0.038614
407.9,220,2.1555,-0.038613
408,220,2.1555,-0.038615
408.1,220,2.1555,-0.038614
408.2,220,2.1554,-0.038611
408.3,220,2.1554,-0.03861
408.4,220,2.1554,-0.038599
408.5,220,2.1554,-0.038599
408.6,220,2.1553,-0.038594
408.7,220,2.1553,-0.038595
408.8,220,2.1553,-0.038585
408.9,220,2.1552,-0.038575
409,220,2.1552,-0.038578
409.1,220,2.1552,-0.038582
409.2,220,2.1551,-0.038569
409.3,220,2.1551,-0.038572
409.4,220,2.1551,-0.038563
409.5,220,2.1551,-0.038565
409.6,220,2.155,-0.038554
409.7,220,2.155,-0.038546
409.8,220,2.155,-0.038546
409.9,220,2.155,-0.03854
410,220,2.1549,-0.038537
410.1,220,2.1549,-0.038534
410.2,220,2.1549,-0.038535
410.3,220,2.1548,-0.038532
410.4,220,2.1548,-0.038529
410.5,220,2.1548,-0.038525
410.6,220,2.1548,-0.038521
410.7,220,2.1547,-0.038516
410.8,220,2.1547,-0.038514
410.9,220,2.1547,-0.038519
411,220,2.1546,-0.038516
411.1,220,2.1546,-0.038515
411.2,220,2.1546,-0.038509
411.3,220,2.1545,-0.038507
411.4,220,2.1545,-0.038491
411.5,220,2.1545,-0.038488
411.6,220,2.1545,-0.03849
411.7,220,2.1544,-0.038487
411.8,220,2.1544,-0.038484
411.9,220,2.1544,-0.038478
412,220,2.1544,-0.038476
412.1,220,2.1543,-0.038476
412.2,220,2.1543,-0.038488
412.3,220,2.1543,-0.038486
412.4,220,2.1542,-0.038467
412.5,220,2.1542,-0.038463
412.6,220,2.1542,-0.038459
412.7,220,2.1542,-0.03845
412.8,220,2.1541,-0.038482
412.9,220,2.1541,-0.038462
413,220,2.1541,-0.038464
413.1,220,2.154,-0.038443
413.2,220,2.154,-0.038437
413.3,220,2.154,-0.038437
413.4,220,2.154,-0.03843
413.5,220,2.1539,-0.03843
413.6,220,2.1539,-0.038427
413.7,220,2.1539,-0.03842
413.8,220,2.1538,-0.03843
413.9,220,2.1538,-0.038416
414,220,2.1538,-0.038417
414.1,220,2.1538,-0.038408
414.2,220,2.1537,-0.038405
414.3,220,2.1537,-0.038447
414.4,220,2.1537,-0.038446
414.5,220,2.1536,-0.038467
414.6,220,2.1536,-0.038466
414.7,220,2.1536,-0.038465
414.8,220,2.1535,-0.038463
414.9,220,2.1535,-0.038473
415,220,2.1535,-0.038473
415.1,220,2.1534,-0.038456
415.2,220,2.1534,-0.038452
415.3,220,2.1534,-0.038454
415.4,220,2.1534,-0.038449
415.5,220,2.1533,-0.038431
415.6,220,2.1533,-0.038424
415.7,220,2.1533,-0.038433
415.8,220,2.1532,-0.038433
415.9,220,2.1532,-0.038418
416,220,2.1532,-0.038438
416.1,220,2.1532,-0.038424
416.2,220,2.1531,-0.038429
416.3,220,2.1531,-0.038424
416.4,220,2.1531,-0.03842
416.5,220,2.153,-0.038411
416.6,220,2.153,-0.038415
416.7,220,2.153,-0.038406
416.8,220,2.153,-0.038377
416.9,220,2.1529,-0.038374
417,220,2.1529,-0.038389
417.1,220,2.1529,-0.038395
417.2,220,2.1528,-0.038393
417.3,220,2.1528,-0.038385
417.4,220,2.1528,-0.03839
417.5,220,2.1527,-0.038384
417.6,220,2.1527,-0.038378
417.7,220,2.1527,-0.038379
417.8,220,2.1527,-0.038377
417.9,220,2.1526,-0.038367
418,220,2.1526,-0.038365
418.1,220,2.1526,-0.038365
418.2,220,2.1525,-0.03835
418.3,220,2.1525,-0.038347
418.4,220,2.1525,-0.038359
418.5,220,2.1525,-0.038357
418.6,220,2.1524,-0.038335
418.7,220,2.1524,-0.038338
418.8,220,2.1524,-0.038337
418.9,220,2.1524,-0.038331
419,220,2.1524,-0.038329
419.1,220,2.1523,-0.03833
419.2,220,2.1523,-0.038326
419.3,220,2.1523,-0.038323
419.4,220,2.1523,-0.03832
419.5,220,2.1522,-0.038315
419.6,220,2.1522,-0.038312
419.7,220,2.1522,-0.038309
419.8,220,2.1521,-0.038303
419.9,220,2.1521,-0.0383
420,220,2.1521,-0.038303
420.1,220,2.152,-0.038297
420.2,220,2.152,-0.038318
